merchant_id,total_transactions,total_revenue,avg_transaction,refund_count,failed_transactions
77283,1,21.29,21.29,0,0
77324,1,24.59,24.59,0,0
77344,1,106.24,106.24,0,1
77397,1,7.06,7.06,0,0
77401,2,103.71,51.855,0,0
77403,2,179.38,89.69,0,0
77411,3,8.49,2.83,0,0
77413,2,21.45,10.725,0,0
77418,2,13.190000000000001,6.595000000000001,0,0
77439,1,24.86,24.86,0,0
77458,1,7.75,7.75,0,0
77479,3,6.54,2.18,0,0
77482,2,246.31,123.155,0,0
77483,1,1.92,1.92,0,0
77497,1,29.35,29.35,0,0
77509,1,47.96,47.96,0,0
77521,5,248.75,49.75,0,0
77567,1,42.01,42.01,0,0
77572,3,53.93,17.976666666666667,0,0
77600,4,94.0,23.5,0,0
77619,2,295.90999999999997,147.95499999999998,0,0
77623,1,108.45,108.45,0,0
77627,1,2.5,2.5,0,0
77649,2,71.95,35.975,0,0
77661,1,13.94,13.94,0,0
77668,8,136.31,17.03875,0,0
77675,1,4.98,4.98,0,0
77681,1,126.87,126.87,0,0
77704,2,19.72,9.86,0,0
77710,1,-230.0,-230.0,1,0
77711,1,52.76,52.76,0,0
77736,1,19.57,19.57,0,0
77786,11,254.60000000000002,23.145454545454548,0,1
77811,3,41.06,13.686666666666667,0,0
77839,2,139.86,69.93,0,1
77845,2,73.66999999999999,36.834999999999994,0,0
77875,1,231.67,231.67,0,0
77905,3,40.94,13.646666666666667,0,0
77912,1,30.47,30.47,0,0
77913,3,18.98,6.326666666666667,0,0
77916,1,0.11,0.11,0,0
77919,1,17.66,17.66,0,0
77931,5,310.02,62.004,0,0
77941,1,35.59,35.59,0,0
77948,11,141.19,12.835454545454546,0,0
77982,1,319.84,319.84,0,0
78011,2,13.95,6.975,0,0
78021,1,53.32,53.32,0,0
78028,1,16.2,16.2,0,0
78052,12,1755.1299999999999,146.26083333333332,0,0
78060,1,14.55,14.55,0,0
78073,1,11.13,11.13,0,0
78081,5,168.52,33.704,0,0
78088,1,18.05,18.05,0,0
78092,1,45.78,45.78,0,0
78113,5,55.75,11.15,0,0
78127,1,2.1,2.1,0,0
78132,1,68.11,68.11,0,0
78146,6,144.13,24.021666666666665,0,0
78183,1,9.53,9.53,0,0
78189,2,20.97,10.485,0,0
78211,1,93.95,93.95,0,0
78244,5,20.56,4.112,0,0
78247,1,63.47,63.47,0,0
78282,1,33.19,33.19,0,0
78287,9,235.99,26.221111111111114,0,0
78289,1,79.71,79.71,0,0
78298,1,151.56,151.56,0,0
78312,5,256.6,51.32000000000001,0,1
78369,1,158.64,158.64,0,0
78393,4,549.6800000000001,137.42000000000002,0,0
78398,1,15.43,15.43,0,0
78410,1,37.83,37.83,0,0
78415,1,46.03,46.03,0,0
78418,1,15.44,15.44,0,0
78454,198,5140.58,25.962525252525253,0,0
78461,3,87.96000000000001,29.320000000000004,0,0
78462,6,21.619999999999997,3.603333333333333,0,0
78481,1,42.46,42.46,0,0
78488,7,122.14,17.44857142857143,0,0
78499,4,39.59,9.8975,0,0
78519,3,19.290000000000003,6.430000000000001,0,0
78534,2,52.34,26.17,0,0
78537,3,48.92,16.30666666666667,0,0
78553,1,37.32,37.32,0,0
78605,28,887.89,31.71035714285714,0,1
78615,3,276.22,92.07333333333334,0,0
78620,2,26.3,13.15,0,0
78621,3,29.21,9.736666666666666,0,0
78624,2,9.93,4.965,0,0
78632,2,29.42,14.71,0,0
78644,60,5262.08,87.70133333333334,18,1
78649,5,92.37,18.474,0,0
78654,1,55.94,55.94,0,0
78655,1,432.93,432.93,0,0
78670,1,15.22,15.22,0,0
78680,13,231.19,17.783846153846152,0,0
78758,3,35.54,11.846666666666666,0,0
78793,4,178.99,44.7475,0,0
78817,3,447.15,149.04999999999998,0,0
78854,4,26.6,6.65,0,0
78860,9,366.71000000000004,40.74555555555556,0,0
78900,2,181.87,90.935,0,0
78921,1,140.63,140.63,0,0
78939,1,11.07,11.07,0,0
78940,12,166.57,13.880833333333333,0,0
78941,5,486.36,97.272,0,0
78945,1,43.42,43.42,0,0
78965,1,69.02,69.02,0,0
78967,1,15.43,15.43,0,0
78970,2,101.31,50.655,0,0
78982,1,7.06,7.06,0,0
78992,1,81.71,81.71,0,0
79000,1,99.27,99.27,0,0
79001,1,45.08,45.08,0,0
79006,1,40.33,40.33,0,0
79020,1,171.49,171.49,0,0
79031,2,40.87,20.435,0,0
79050,21,2101.86,100.08857142857144,0,0
79058,2,117.09,58.545,0,0
79072,2,31.3,15.65,0,0
79073,2,42.28,21.14,0,0
79075,3,101.35000000000001,33.78333333333334,0,0
79094,1,29.04,29.04,0,0
79095,2,128.24,64.12,0,0
79098,2,20.04,10.02,0,0
79106,1,13.26,13.26,0,0
79144,2,76.57,38.285,0,0
79159,1,26.36,26.36,0,0
79173,6,31.62,5.2700000000000005,0,0
79174,1,26.98,26.98,0,0
79180,1,39.45,39.45,0,0
79232,2,324.52,162.26,0,0
79239,5,60.46,12.092,0,0
79240,1,132.72,132.72,0,0
79274,1,7.3,7.3,0,0
79291,1,119.79,119.79,0,0
79292,1,41.54,41.54,0,0
79303,2,67.48,33.74,0,0
79322,1,10.37,10.37,0,0
79361,7,172.55,24.650000000000002,0,0
79366,2,245.95,122.975,0,0
79393,2,57.22,28.61,0,0
79400,1,90.58,90.58,0,0
79410,5,230.43,46.086,0,0
79425,1,31.23,31.23,0,0
79445,1,17.7,17.7,0,0
79463,4,35.57,8.8925,0,0
79496,2,12.690000000000001,6.345000000000001,0,1
79503,1,50.17,50.17,0,0
79516,1,3.65,3.65,0,0
79526,2,26.71,13.355,0,0
79544,1,145.26,145.26,0,0
79553,1,51.93,51.93,0,0
79555,1,5.24,5.24,0,0
79574,1,35.99,35.99,0,0
79578,1,10.18,10.18,0,0
79586,1,57.78,57.78,0,0
79592,1,119.04,119.04,0,0
79596,1,33.87,33.87,0,0
79606,2,137.15,68.575,0,0
79617,1,27.25,27.25,0,0
79645,1,7.06,7.06,0,0
79646,2,68.8,34.4,0,0
79648,1,17.03,17.03,0,0
79657,1,408.45,408.45,0,0
79659,3,28.14,9.38,0,0
79664,41,754.23,18.395853658536584,0,0
79667,1,16.68,16.68,0,0
79671,2,95.31,47.655,0,0
79675,1,2.17,2.17,0,0
79689,2,174.51,87.255,0,0
79708,2,97.69,48.845,0,0
79717,1,25.08,25.08,0,0
79729,3,22.25,7.416666666666667,0,0
79733,2,26.03,13.015,0,0
79743,1,6.74,6.74,0,0
79778,3,50.79,16.93,0,0
79781,1,263.02,263.02,0,0
79783,4,218.44,54.61,0,0
79789,1,355.98,355.98,0,0
79802,1,59.26,59.26,0,0
79808,5,72.25,14.45,0,0
79843,2,21.25,10.625,0,0
79847,12,1029.88,85.82333333333334,0,0
79860,3,65.79,21.930000000000003,0,0
79868,1,4.46,4.46,0,0
79893,1,36.41,36.41,0,0
79896,2,100.28999999999999,50.144999999999996,0,0
79918,2,3.12,1.56,0,0
79923,2,131.46,65.73,0,0
79927,128,6624.34,51.75265625,0,0
79947,3,6.42,2.14,0,0
79971,2,8.87,4.435,0,0
79972,2,17.689999999999998,8.844999999999999,0,0
79976,2,127.36,63.68,0,0
80012,1,8.59,8.59,0,0
80040,2,58.97,29.485,0,0
80046,1,30.94,30.94,0,0
80050,1,187.86,187.86,0,0
80063,1,14.04,14.04,0,0
80083,1,55.16,55.16,0,0
80084,1,168.81,168.81,0,0
80107,9,146.86,16.317777777777778,0,0
80114,1,21.76,21.76,0,0
80119,1,41.91,41.91,0,0
80141,7,133.04,19.005714285714284,0,0
80156,1,25.72,25.72,0,0
80183,3,197.87,65.95666666666666,0,0
80207,2,59.89,29.945,0,0
80230,1,69.76,69.76,0,0
80243,1,28.1,28.1,0,0
80249,1,127.73,127.73,0,0
80252,3,41.620000000000005,13.873333333333335,0,0
80261,1,19.3,19.3,0,0
80263,4,34.65,8.6625,0,0
80322,1,231.08,231.08,0,0
80368,1,89.74,89.74,0,0
80374,2,22.85,11.425,0,0
80379,1,6.86,6.86,0,0
80384,1,19.88,19.88,0,0
80395,1,40.82,40.82,0,0
80397,6,72.66,12.11,0,0
80404,2,63.42,31.71,0,0
80425,2,71.94,35.97,0,0
80430,1,44.2,44.2,0,0
80461,2,57.66,28.83,0,0
80485,2,15.59,7.795,0,0
80517,1,40.69,40.69,0,0
80520,1,1.59,1.59,0,0
80526,1,0.02,0.02,0,0
80537,1,29.22,29.22,0,0
80546,1,66.49,66.49,0,0
80552,1,290.98,290.98,0,0
80563,1,40.32,40.32,0,0
80576,1,10.51,10.51,0,0
80583,2,105.19,52.595,0,0
80584,3,202.2,67.39999999999999,0,0
80589,1,135.08,135.08,0,0
80615,2,80.36,40.18,0,0
80636,3,101.10000000000001,33.7,0,0
80643,3,210.94,70.31333333333333,0,0
80659,2,23.8,11.9,0,0
80665,3,192.35,64.11666666666666,0,0
80669,1,356.15,356.15,0,0
80711,2,2.5,1.25,0,0
80719,1,59.52,59.52,0,0
80730,1,85.79,85.79,0,0
80738,6,86.79,14.465000000000002,0,0
80764,1,53.81,53.81,0,0
80770,30,2324.17,77.47233333333334,0,1
80773,1,9.22,9.22,0,0
80780,2,8.4,4.2,0,0
80786,2,91.58,45.79,0,0
80797,2,56.980000000000004,28.490000000000002,0,0
80816,1,43.12,43.12,0,0
80850,1,7.93,7.93,0,0
80851,4,16.830000000000002,4.2075000000000005,0,0
80858,1,121.34,121.34,0,0
80871,4,3078.93,769.7325,0,0
80900,1,512.43,512.43,0,0
80935,1,50.37,50.37,0,0
80937,1,43.82,43.82,0,0
80943,1,9.55,9.55,0,0
80951,2,79.78999999999999,39.894999999999996,0,0
80964,1,94.66,94.66,0,0
81011,1,15.34,15.34,0,0
81030,1,12.21,12.21,0,0
81034,1,15.58,15.58,0,0
81039,1,3.14,3.14,0,0
81041,1,67.72,67.72,0,0
81052,6,344.31,57.385,0,0
81057,1,42.25,42.25,0,0
81064,1,41.95,41.95,0,0
81081,1,92.22,92.22,0,0
81132,2,14.25,7.125,0,0
81151,1,3.12,3.12,0,0
81175,1,198.91,198.91,0,0
81185,1,12.65,12.65,0,0
81215,6,45.48,7.579999999999999,0,0
81222,2,693.39,346.695,0,0
81223,6,120.89,20.148333333333333,0,0
81263,5,202.49,40.498000000000005,0,0
81276,1,137.65,137.65,0,0
81304,2,34.08,17.04,0,0
81319,1,221.33,221.33,0,0
81321,1,17.79,17.79,0,0
81324,2,83.71000000000001,41.855000000000004,0,0
81343,1,60.94,60.94,0,0
81379,3,247.82999999999998,82.61,0,0
81393,1,32.72,32.72,0,0
81394,1,41.85,41.85,0,0
81400,1,9.22,9.22,0,0
81426,1,166.37,166.37,0,0
81436,1,10.54,10.54,0,0
81444,2,84.48,42.24,0,0
81466,1,17.19,17.19,0,0
81477,41,2164.0299999999997,52.781219512195115,0,0
81487,1,17.73,17.73,0,0
81502,1,28.73,28.73,0,0
81509,1,25.56,25.56,0,0
81532,1,10.91,10.91,0,0
81536,69,2027.27,29.38072463768116,0,0
81542,1,21.67,21.67,0,0
81572,2,33.769999999999996,16.884999999999998,0,0
81588,1,15.65,15.65,0,0
81591,8,664.3,83.0375,0,0
81611,1,52.17,52.17,0,0
81641,1,4.06,4.06,0,0
81660,1,587.99,587.99,0,0
81665,1,206.59,206.59,0,0
81670,1,40.87,40.87,0,0
81680,1,9.96,9.96,0,0
81682,1,67.82,67.82,0,0
81703,6,82.75,13.791666666666666,0,0
81718,1,26.23,26.23,0,0
81738,1,7.8,7.8,0,0
81741,2,37.41,18.705,0,0
81744,1,57.67,57.67,0,0
81745,5,39.36,7.872,0,0
81750,1,9.37,9.37,0,0
81759,45,1647.1100000000001,36.602444444444444,0,1
81784,3,20.32,6.773333333333333,0,0
81820,1,15.78,15.78,0,0
81829,4,29.29,7.3225,0,0
81830,3,155.75,51.916666666666664,0,0
81833,388,17504.22,45.11396907216495,0,6
81848,1,72.09,72.09,0,0
81876,1,20.61,20.61,0,0
81892,1,14.52,14.52,0,0
81900,5,760.92,152.184,0,0
81922,9,173.94,19.326666666666668,0,0
81925,1,35.15,35.15,0,0
81974,1,5.78,5.78,0,0
81981,1,104.89,104.89,0,0
82017,2,308.24,154.12,0,0
82019,1,32.56,32.56,0,0
82023,1,119.81,119.81,0,0
82032,2,369.09000000000003,184.54500000000002,0,0
82033,1,325.72,325.72,0,0
82035,1,24.29,24.29,0,0
82046,5,153.94,30.788,0,0
82048,1,13.22,13.22,0,0
82058,1,15.75,15.75,0,0
82059,1,93.26,93.26,0,0
82108,3,33.75,11.25,0,0
82109,4,68.12,17.03,0,0
82121,1,27.67,27.67,0,0
82122,1,13.17,13.17,0,0
82147,2,159.17000000000002,79.58500000000001,0,0
82148,3,284.93,94.97666666666667,0,0
82159,2,38.45,19.225,0,0
82174,1,28.39,28.39,0,0
82180,1,6.22,6.22,0,0
82187,1,41.03,41.03,0,0
82243,1,4.76,4.76,0,0
82257,1,21.96,21.96,0,0
82261,1,108.3,108.3,0,0
82268,7,443.03,63.29,0,1
82274,1,17.71,17.71,0,0
82275,1,16.61,16.61,0,0
82317,1,42.51,42.51,0,0
82329,3,13.32,4.44,0,0
82332,1,67.53,67.53,0,0
82337,1,31.56,31.56,0,0
82338,4,47.89,11.9725,0,0
82353,1,49.23,49.23,0,0
82357,1,125.58,125.58,0,0
82395,1,10.83,10.83,0,0
82398,1,27.05,27.05,0,0
82444,1,85.05,85.05,0,0
82451,1,3.36,3.36,0,0
82459,1,11.97,11.97,0,0
82465,1,34.85,34.85,0,0
82495,1,46.39,46.39,0,0
82499,4,312.57,78.1425,0,0
82503,2,50.32,25.16,0,1
82525,1,8.68,8.68,0,0
82536,1,73.81,73.81,0,0
82548,1,6.98,6.98,0,0
82609,1,143.5,143.5,0,0
82620,1,79.0,79.0,0,0
82631,1,3.98,3.98,0,0
82643,1,82.55,82.55,0,0
82681,1,13.56,13.56,0,0
82696,1,6.21,6.21,0,0
82698,1,3.87,3.87,0,0
82704,1,56.16,56.16,0,0
82717,1,12.91,12.91,0,0
82754,1,9.14,9.14,0,0
82755,3,148.8,49.6,0,0
82783,1,14.63,14.63,0,0
82784,1,172.89,172.89,0,0
82829,1,25.04,25.04,0,0
82846,1,35.39,35.39,0,0
82860,1,32.01,32.01,0,0
82864,1,159.37,159.37,0,0
82868,1,20.56,20.56,0,0
82897,1,46.99,46.99,0,0
82903,1,302.22,302.22,0,0
82944,1,251.57,251.57,0,0
82968,1,52.3,52.3,0,0
82981,147,7176.15,48.81734693877551,0,1
83019,1,4.47,4.47,0,0
83038,7,148.02,21.145714285714288,0,0
83069,1,11.82,11.82,0,0
83070,7,266.25,38.035714285714285,0,0
83072,3,224.96,74.98666666666666,0,1
83077,1,6.33,6.33,0,0
83092,2,41.220000000000006,20.610000000000003,0,0
83094,1,12.69,12.69,0,0
83095,1,182.72,182.72,0,0
83098,1,3.45,3.45,0,0
83112,1,37.49,37.49,0,0
83133,1,26.96,26.96,0,0
83148,1,0.33,0.33,0,0
83161,4,29.27,7.3175,0,0
83171,3,61.19,20.396666666666665,0,0
83177,2,27.369999999999997,13.684999999999999,0,0
83211,1,55.94,55.94,0,1
83229,104,2523.48,24.26423076923077,0,2
83254,1,1.94,1.94,0,0
83268,4,41.06,10.265,0,0
83271,187,2637.88,14.106310160427808,0,0
83272,6,243.68,40.61333333333334,0,0
83277,1,72.45,72.45,0,0
83310,1,22.65,22.65,0,0
83318,2,5.5,2.75,0,0
83319,2,103.35,51.675,0,0
83335,1,20.98,20.98,0,0
83336,1,23.71,23.71,0,0
83349,1,159.27,159.27,0,0
83372,1,1.08,1.08,0,0
83399,2,7.38,3.69,0,0
83400,1,121.0,121.0,0,0
83408,3,193.01,64.33666666666666,0,0
83419,1,114.35,114.35,0,0
83434,8,599.47,74.93375,0,0
83435,2,6.16,3.08,0,0
83440,1,233.89,233.89,0,0
83473,1,17.92,17.92,0,0
83480,370,5642.97,15.251270270270272,0,3
83486,3,47.56,15.853333333333333,0,0
83491,1,54.58,54.58,0,0
83497,1,121.97,121.97,0,0
83530,3,97.52000000000001,32.50666666666667,0,0
83547,1,3.02,3.02,0,0
83588,1,80.3,80.3,0,0
83599,5,43.05,8.61,0,0
83608,1,46.7,46.7,0,0
83609,1,54.53,54.53,0,0
83611,2,261.36,130.68,0,0
83625,3,27.15,9.049999999999999,0,0
83643,3,178.31,59.43666666666667,0,0
83654,1,34.96,34.96,0,0
83661,1,138.04,138.04,0,0
83664,1,78.36,78.36,0,0
83665,1,9.65,9.65,0,0
83675,1,57.93,57.93,0,0
83702,1,98.6,98.6,0,0
83703,1,322.06,322.06,0,0
83727,1,6.45,6.45,0,0
83743,22,941.33,42.787727272727274,0,0
83772,6,110.39,18.398333333333333,0,0
83778,1,8.82,8.82,0,0
83780,4,69.57000000000001,17.392500000000002,0,0
83826,1,50.48,50.48,0,0
83827,1,26.93,26.93,0,0
83846,2,127.34,63.67,0,0
83871,1,7.18,7.18,0,0
83915,1,31.68,31.68,0,0
83923,1,6.37,6.37,0,0
83925,1,126.08,126.08,0,0
83927,1,33.69,33.69,0,0
83943,2,12.01,6.005,0,0
83968,1,13.28,13.28,0,0
83969,2,20.6,10.3,0,0
84008,2,98.13,49.065,0,0
84011,1,222.11,222.11,0,0
84026,2,19.89,9.945,0,0
84028,1,54.95,54.95,0,0
84037,3,19.04,6.346666666666667,0,0
84062,3,30.810000000000002,10.270000000000001,0,0
84070,3,59.25,19.75,0,0
84082,1,82.54,82.54,0,0
84098,1,76.73,76.73,0,0
84099,1,539.71,539.71,0,0
84150,1,3.57,3.57,0,0
84179,2,12.510000000000002,6.255000000000001,0,0
84181,1,13.81,13.81,0,0
84184,1,18.19,18.19,0,1
84195,3,154.67000000000002,51.55666666666667,0,0
84227,1,27.45,27.45,0,0
84241,4,120.38,30.095,0,0
84248,4,298.04,74.51,0,1
84251,1,57.56,57.56,0,0
84263,1,2.77,2.77,0,0
84264,3,41.2,13.733333333333334,0,0
84267,1,58.62,58.62,0,0
84270,1,26.17,26.17,0,0
84291,1,283.74,283.74,0,0
84297,1,61.54,61.54,0,0
84316,1,3.49,3.49,0,0
84320,2,50.230000000000004,25.115000000000002,0,0
84351,1,148.71,148.71,0,0
84355,1,15.71,15.71,0,0
84402,1,6.35,6.35,0,0
84425,1,6.37,6.37,0,0
84428,1,23.56,23.56,0,0
84438,1,121.65,121.65,0,0
84469,1,62.44,62.44,0,0
84471,1,164.74,164.74,0,0
84501,1,13.1,13.1,0,0
84504,1,72.24,72.24,0,0
84521,1,11.68,11.68,0,0
84523,1,36.52,36.52,0,0
84532,1,14.54,14.54,0,0
84537,1,208.15,208.15,0,0
84554,9,1418.33,157.5922222222222,0,0
84566,1,23.93,23.93,0,0
84574,1,6.99,6.99,0,0
84584,1,76.37,76.37,0,0
84621,4,72.24000000000001,18.060000000000002,0,0
84672,1,453.0,453.0,0,0
84676,1,130.19,130.19,0,0
84682,26,3298.74,126.87461538461538,0,0
84692,3,141.29,47.096666666666664,0,0
84711,1,4.64,4.64,0,0
84721,1,32.57,32.57,0,0
84730,2,36.010000000000005,18.005000000000003,0,0
84738,2,399.73,199.865,0,0
84758,2,111.76,55.88,0,0
84766,2,197.17000000000002,98.58500000000001,0,0
84767,1,30.89,30.89,0,0
84789,1,47.97,47.97,0,0
84793,1,64.81,64.81,0,0
84796,1,17.29,17.29,0,0
84805,1,1.49,1.49,0,0
84819,3,256.76,85.58666666666666,0,1
84846,3,186.57,62.19,0,0
84856,2,43.24,21.62,0,0
84870,1,71.3,71.3,0,0
84874,2,77.5,38.75,0,0
84878,1,1.17,1.17,0,0
84898,1,106.26,106.26,0,0
84910,3,15.8,5.266666666666667,0,0
84942,2,60.120000000000005,30.060000000000002,0,0
84943,3,260.44,86.81333333333333,0,0
84949,3,0.6900000000000001,0.23,0,0
84953,1,23.37,23.37,0,0
84968,2,159.73000000000002,79.86500000000001,0,0
84981,1,1.11,1.11,0,0
84993,1,201.62,201.62,0,0
85013,1,42.89,42.89,0,0
85015,1,15.31,15.31,0,0
85022,2,8.68,4.34,0,0
85041,3,289.41,96.47000000000001,0,0
85059,2,84.15,42.075,0,0
85067,1,124.21,124.21,0,0
85077,3,278.49,92.83,0,0
85081,1,46.83,46.83,0,0
85105,1,56.68,56.68,0,0
85107,1,74.26,74.26,0,0
85146,1,13.02,13.02,0,0
85164,1,41.32,41.32,0,0
85176,1,16.13,16.13,0,0
85206,1,37.34,37.34,0,0
85216,2,7.03,3.515,0,0
85217,1,34.31,34.31,0,0
85244,1,26.06,26.06,0,0
85247,89,1237.56,13.905168539325842,0,0
85250,6,141.07999999999998,23.513333333333332,0,0
85251,12,532.63,44.38583333333333,0,0
85263,1,9.91,9.91,0,0
85265,1,226.87,226.87,0,0
85268,11,322.74,29.34,0,1
85278,4,206.31,51.5775,0,0
85290,4,265.7,66.425,0,0
85297,1,200.09,200.09,0,0
85298,1,165.42,165.42,0,0
85299,1,15.39,15.39,0,0
85304,5,218.24,43.648,0,0
85309,1,28.58,28.58,0,0
85335,4,370.08,92.52,0,0
85349,1,129.93,129.93,0,0
85356,1,26.76,26.76,0,0
85376,5,173.34,34.668,0,0
85384,2,44.72,22.36,0,0
85385,2,53.47,26.735,0,0
85395,1,12.16,12.16,0,0
85422,1,16.04,16.04,0,0
85433,1,47.17,47.17,0,0
85455,1,52.99,52.99,0,0
85492,1,28.32,28.32,0,0
85497,2,16.89,8.445,0,0
85509,1,82.89,82.89,0,0
85519,2,16.82,8.41,0,0
85533,1,19.13,19.13,0,0
85539,1,105.32,105.32,0,0
85561,3,147.35,49.11666666666667,0,0
85599,1,1.69,1.69,0,0
85600,14,10146.64,724.76,0,0
85603,1,26.15,26.15,0,0
85621,1,10.39,10.39,0,0
85632,1,30.84,30.84,0,0
85643,1,23.83,23.83,0,0
85650,2,163.95,81.975,0,0
85677,1,485.2,485.2,0,0
85681,1,13.45,13.45,0,0
85703,1,108.69,108.69,0,0
85716,1,92.5,92.5,0,0
85731,5,68.91,13.782,0,0
85747,1,21.3,21.3,0,0
85792,2,51.6,25.8,0,0
85811,1,137.45,137.45,0,0
85846,1,2.15,2.15,0,0
85857,2,57.949999999999996,28.974999999999998,0,0
85864,1,136.41,136.41,0,0
85868,1,91.96,91.96,0,0
85872,2,5.54,2.77,0,0
85905,1,52.18,52.18,0,0
85945,1,58.69,58.69,0,0
85986,3,23.22,7.739999999999999,0,0
85988,4,118.17,29.5425,0,0
85999,2,27.87,13.935,0,0
86008,5,81.71,16.342,0,0
86012,1,34.81,34.81,0,0
86018,2,17.89,8.945,0,0
86023,3,5.37,1.79,0,0
86026,9,411.33,45.70333333333333,0,0
86058,4,130.81,32.7025,0,0
86081,1,3.66,3.66,0,0
86163,1,4.16,4.16,0,0
86165,6,549.36,91.56,0,0
86170,2,75.09,37.545,0,0
86203,12,336.3,28.025000000000002,0,0
86212,7,112.94,16.134285714285713,0,0
86216,1,185.47,185.47,0,0
86245,1,2.36,2.36,0,0
86286,5,1301.03,260.206,0,0
86288,1,14.18,14.18,0,0
86302,1,33.39,33.39,0,0
86313,3,169.5,56.5,0,0
86322,1,18.4,18.4,0,0
86333,2,75.39,37.695,0,0
86369,36,6022.09,167.28027777777777,0,0
86381,2,110.68,55.34,0,0
86384,14,291.25,20.803571428571427,0,0
86395,3,9.69,3.23,0,0
86410,225,10826.4,48.117333333333335,0,3
86432,1,6.63,6.63,0,0
86435,2,30.05,15.025,0,0
86438,484,620.96,1.2829752066115703,0,3
86443,1,0.93,0.93,0,0
86444,1,21.39,21.39,0,0
86471,2,297.97,148.985,0,0
86492,2,22.3,11.15,0,0
86501,1,69.98,69.98,0,0
86520,1,8.79,8.79,0,0
86527,1,29.53,29.53,0,0
86547,1,3.43,3.43,0,0
86556,3,53.010000000000005,17.67,0,0
86563,2,134.86,67.43,0,0
86586,4,97.94,24.485,0,0
86599,1,65.24,65.24,0,0
86600,3,485.49,161.83,0,0
86606,1,4.57,4.57,0,0
86616,140,15071.31,107.65221428571428,0,4
86618,1,8.65,8.65,0,0
86639,1,23.88,23.88,0,0
86644,1,28.83,28.83,0,0
86646,1,2.32,2.32,0,0
86651,1,112.93,112.93,0,0
86684,1,178.4,178.4,0,0
86722,8,803.6700000000001,100.45875000000001,0,2
86737,3,308.38,102.79333333333334,0,0
86738,1,15.78,15.78,0,0
86748,2,364.19,182.095,0,0
86782,1,24.83,24.83,0,0
86790,1,50.6,50.6,0,0
86794,1,21.87,21.87,0,0
86797,2,23.759999999999998,11.879999999999999,0,0
86800,1,87.65,87.65,0,0
86809,4,83.9,20.975,0,0
86823,12,80.73,6.7275,0,0
86842,3,76.85,25.616666666666664,0,0
86845,2,216.8,108.4,0,0
86862,1,51.81,51.81,0,0
86872,3,347.25,115.75,0,0
86903,1,87.05,87.05,0,0
86942,4,85.03,21.2575,0,0
86959,58,3598.1,62.036206896551725,0,1
86968,2,22.279999999999998,11.139999999999999,0,0
86977,1,9.27,9.27,0,0
86992,1,3.68,3.68,0,0
86997,1,174.73,174.73,0,0
87010,6,178.08,29.680000000000003,0,0
87024,1,154.46,154.46,0,0
87036,2,141.63,70.815,0,0
87057,1,104.1,104.1,0,0
87071,14,230.3,16.45,0,0
87072,1,38.74,38.74,0,0
87091,1,10.24,10.24,0,0
87115,1,195.76,195.76,0,0
87122,2,95.62,47.81,0,0
87127,1,6.85,6.85,0,0
87141,2,33.44,16.72,0,0
87150,1,16.68,16.68,0,0
87159,1,38.57,38.57,0,0
87163,1,273.0,273.0,0,0
87195,1,41.78,41.78,0,0
87196,1,6.23,6.23,0,0
87210,8,156.19,19.52375,0,0
87213,1,6.25,6.25,0,0
87252,3,71.63,23.876666666666665,0,0
87258,1,2.82,2.82,0,0
87279,1,114.67,114.67,0,0
87284,1,116.61,116.61,0,0
87309,1,41.3,41.3,0,0
87312,1,14.02,14.02,0,0
87314,1,3.59,3.59,0,0
87316,1,46.32,46.32,0,0
87324,5,163.8,32.760000000000005,0,0
87327,1,26.82,26.82,0,0
87343,1,171.78,171.78,0,0
87345,2,28.099999999999998,14.049999999999999,0,0
87351,11,296.6,26.963636363636365,0,0
87354,2,40.92,20.46,0,0
87364,1,5.6,5.6,0,0
87376,2,36.79,18.395,0,0
87386,1,16.79,16.79,0,0
87422,1,36.91,36.91,0,0
87425,2,108.56,54.28,0,0
87436,1,14.25,14.25,0,0
87442,1,21.89,21.89,0,0
87447,1,38.95,38.95,0,0
87449,1,154.16,154.16,0,0
87478,2,41.41,20.705,0,0
87479,1,130.7,130.7,0,0
87509,3,467.79999999999995,155.9333333333333,0,0
87517,1,33.05,33.05,0,0
87530,35,3479.34,99.40971428571429,0,1
87531,3,86.87,28.956666666666667,0,0
87535,5,236.84,47.368,0,0
87542,3,97.14999999999999,32.38333333333333,0,0
87553,1,25.05,25.05,0,0
87559,8,684.02,85.5025,0,1
87576,5,366.78,73.356,0,0
87591,1,2.27,2.27,0,0
87593,2,43.739999999999995,21.869999999999997,0,0
87603,1,22.4,22.4,0,0
87606,1,157.69,157.69,0,0
87625,135,3819.91,28.29562962962963,0,3
87627,1,33.57,33.57,0,1
87630,3,52.54,17.513333333333332,0,0
87696,1,32.67,32.67,0,0
87698,1,101.04,101.04,0,0
87720,1,15.12,15.12,0,0
87724,1,7.25,7.25,0,0
87739,1,90.08,90.08,0,0
87752,5,652.36,130.472,0,0
87785,5,90.06,18.012,0,0
87819,8,286.02,35.7525,0,0
87823,2,83.19999999999999,41.599999999999994,0,0
87840,2,45.040000000000006,22.520000000000003,0,0
87856,1,8.34,8.34,0,0
87884,3,41.379999999999995,13.793333333333331,0,0
87893,1,7.77,7.77,0,0
87914,3,62.31,20.77,0,0
87918,4,59.629999999999995,14.907499999999999,0,0
87921,1,77.43,77.43,0,0
87927,1,3.67,3.67,0,0
